Latitude,Longitude,Frequency
41.92558167,-87.64073406,1
41.67545091,-87.63340375,1
41.7824309,-87.71439706,1
41.8689889,-87.6852008,1
41.82780727,-87.68986151,1
41.75044725,-87.6571504,1
41.68956383,-87.62782119,1
41.96435432,-87.74925428,1
41.80234462,-87.59861592,1
41.97192271,-87.72492188,1
41.91608713,-87.70523729,1
41.90862279,-87.72770919,1
41.9539586,-87.70145763,1
41.71195747,-87.62602346,1
41.77492275,-87.68217103,1
41.91121233,-87.68724267,1
41.7795979,-87.72088809,1
41.8923662,-87.71744305,1
41.65681407,-87.60513199,1
41.97049937,-87.68449268,1
41.93680674,-87.76211951,1
41.79008538,-87.76220652,1
41.8945931,-87.70652777,1
41.85402718,-87.72482186,1
41.77371442,-87.65313374,1
41.79379765,-87.65554346,1
41.96273944,-87.65054234,1
41.87294648,-87.68965863,1
41.89807412,-87.71640014,1
41.90313583,-87.68041074,1
41.97227499,-87.68743495,1
41.99935563,-87.70140235,1
41.89030904,-87.65110489,1
41.79995873,-87.70130043,1
41.87460236,-87.75484916,1
41.87446512,-87.75484305,1
41.97167233,-87.7485586,1
41.689113,-87.61266141,1
41.98016518,-87.82389508,1
41.79425671,-87.7268691,1
41.90356182,-87.72759538,1
41.76543817,-87.56650185,1
41.79882702,-87.62580984,1
41.92688216,-87.65077049,1
41.95353775,-87.73719182,1
41.93804949,-87.71490134,1
41.85705359,-87.72420952,1
41.88518173,-87.64129543,1
41.89966316,-87.67014276,1
41.91705633,-87.64362967,1
41.95966139,-87.6765765,1
41.90050216,-87.74719178,1
41.7767196,-87.60916278,1
41.77538423,-87.65196128,1
41.77867269,-87.64840316,1
41.91630757,-87.69593948,1
41.9322385,-87.7125944,1
41.81015608,-87.60657812,1
41.89872773,-87.74418867,1
41.9215592,-87.73769534,1
41.79024446,-87.62073382,1
41.90987473,-87.77888813,1
41.75182109,-87.55956164,1
41.9528555,-87.70798654,1
41.83858108,-87.6624876,1
41.79880785,-87.64891861,1
41.8416454,-87.71105597,1
41.91547564,-87.71594967,1
41.96051548,-87.67238364,1
41.79231992,-87.72803882,1
41.81081593,-87.74324155,1
41.80687693,-87.74680622,1
41.76572163,-87.66505427,1
41.89892544,-87.64184496,1
41.78987757,-87.6474735,1
41.72550936,-87.61635401,1
41.93788348,-87.64566934,1
41.94083788,-87.65656507,1
41.74721139,-87.69499475,1
41.97685692,-87.68532917,1
41.72653363,-87.63970733,1
41.87756427,-87.62607297,1
41.79402589,-87.59165531,1
42.01745117,-87.67033344,1
41.74207135,-87.6409765,1
41.74811912,-87.56447995,1
41.89794979,-87.72862547,1
41.76691061,-87.58000312,1
41.70351278,-87.60834424,1
41.99832031,-87.68502685,1
41.78829289,-87.64864911,1
41.94994216,-87.65872222,1
41.90215885,-87.76448918,1
41.76108678,-87.56133429,1
41.87856127,-87.74814142,1
41.81020312,-87.68797258,1
41.87110193,-87.73896809,1
41.87528975,-87.72380139,1
41.72252785,-87.63217145,1
41.70984598,-87.62718195,1
41.8580135,-87.72981678,1
41.88221546,-87.67782188,1
41.84321027,-87.69516813,1
41.79394927,-87.67118967,1
41.72008121,-87.57407421,1
41.88218466,-87.76861769,1
41.90130959,-87.68066077,1
41.86905418,-87.7283545,1
41.79265197,-87.70353214,1
41.82652087,-87.63140112,1
41.80785957,-87.67588449,1
41.87726735,-87.66918466,1
41.95809193,-87.71059719,1
41.89715593,-87.72900027,1
41.88470795,-87.75400885,1
41.78518579,-87.61091552,1
41.94324892,-87.7580224,1
41.87633674,-87.74512507,1
41.87407377,-87.73523209,1
41.89620014,-87.72365769,1
41.87311032,-87.7458229,1
41.7513302,-87.60106698,1
41.79125571,-87.66572787,1
41.95316506,-87.76878196,1
41.7430702,-87.60500831,1
41.93331334,-87.7501109,1
41.90153307,-87.66701211,1
41.93936758,-87.70195087,1
41.90114841,-87.62832897,1
41.98375004,-87.77511394,1
41.67803884,-87.62178633,1
41.88112055,-87.7330402,1
41.83779047,-87.72192987,1
41.93853511,-87.81039583,1
41.65477665,-87.61586559,1
41.88905399,-87.64223055,1
41.77631672,-87.75770198,1
41.75215881,-87.6197956,1
41.77871496,-87.71896801,1
41.80147778,-87.72340114,1
41.70900361,-87.62230928,1
41.87772303,-87.63272112,1
41.74184574,-87.56122037,1
41.95648851,-87.7463886,1
41.79216207,-87.66869612,1
41.91013876,-87.65108482,1
41.96812741,-87.72802474,1
41.90324536,-87.74752669,1
41.73372007,-87.55231958,1
41.72868282,-87.60300941,1
41.94416486,-87.81920109,1
41.90661158,-87.75219815,1
41.92170217,-87.69633408,1
41.72600088,-87.58413719,1
41.68109676,-87.63850057,1
41.84246232,-87.66263422,1
41.88304946,-87.63090025,1
41.77869382,-87.66787464,1
41.70713767,-87.62545372,1
41.82150081,-87.6035332,1
41.81326089,-87.64323302,1
41.69422529,-87.69720322,1
42.01270333,-87.67073968,1
41.88441038,-87.65366484,1
41.92567194,-87.66334719,1
41.89773312,-87.71882767,1
41.78161073,-87.70939289,1
41.83772186,-87.65357561,1
41.93127164,-87.67883028,1
41.91500135,-87.64599219,1
41.66403118,-87.55684042,1
41.91567935,-87.63510582,1
41.90465832,-87.6314716,1
41.74844306,-87.61363995,1
41.72841776,-87.60621792,1
41.69264585,-87.6984307,1
41.89003612,-87.62997533,1
41.75766388,-87.55633581,1
41.70376385,-87.60681801,1
41.6925165,-87.62867864,1
41.95314238,-87.7697527,1
41.87771908,-87.76736447,1
41.77517417,-87.64709859,1
41.93141458,-87.66836599,1
41.8788867,-87.7241748,1
42.01801007,-87.68652706,1
41.71277594,-87.56336668,1
41.9503697,-87.72752004,1
41.76958369,-87.68337608,1
41.81037097,-87.67069779,1
41.82794045,-87.67033318,1
41.78767331,-87.65106113,1
41.94160978,-87.63968215,1
42.00914895,-87.66447358,1
41.94005495,-87.70519326,1
41.98380644,-87.77317144,1
41.8702516,-87.74597758,1
41.96376527,-87.72668351,1
41.89112621,-87.7615681,1
41.76419829,-87.66501143,1
41.87422347,-87.66060958,1
41.74916307,-87.55648597,1
41.93994496,-87.76409467,1
41.97608167,-87.79150214,1
41.86812526,-87.71419529,1
41.79735783,-87.62253638,1
41.67373796,-87.64057094,1
41.9671384,-87.71088415,1
41.858728,-87.62078528,1
41.91001832,-87.71459887,1
41.98013347,-87.71365574,1
41.8899599,-87.63592586,1
41.90279985,-87.70982335,1
41.92131959,-87.77974809,1
41.84561838,-87.69147775,1
41.77651469,-87.68221358,1
41.9317816,-87.77598625,1
41.85140743,-87.73388702,1
41.72659405,-87.61910776,1
41.90492301,-87.75583555,1
41.89242162,-87.70890326,1
41.87334169,-87.71565035,1
41.68802577,-87.62449903,1
41.70560365,-87.68159653,1
41.67804027,-87.621574,1
41.68044369,-87.62058841,1
41.81110804,-87.62231469,1
41.87288145,-87.7602694,1
41.8535525,-87.66603845,1
41.9280132,-87.73497472,1
41.77556916,-87.65075317,1
41.73851567,-87.60214323,1
42.00612573,-87.69252703,1
41.97541164,-87.7398012,1
41.75501383,-87.72802297,1
41.81092961,-87.60392465,1
41.94412669,-87.7947134,1
41.81760746,-87.61981791,1
41.81631757,-87.60062428,1
41.72581945,-87.59682525,1
41.89866402,-87.74675312,1
41.88176971,-87.74876212,1
41.82990653,-87.67771004,1
41.77005977,-87.61537425,1
41.95708453,-87.66515432,1
41.91784007,-87.67332389,1
41.78873769,-87.60495732,1
41.72958882,-87.66531166,1
41.69099852,-87.65693491,1
41.71209751,-87.60408351,1
41.71907588,-87.63223462,1
41.68853827,-87.63019385,1
41.73763863,-87.66120155,1
41.74565113,-87.61392398,1
41.88352491,-87.6278801,1
41.80055088,-87.69276757,1
41.75367928,-87.64776005,1
41.93810523,-87.6861774,1
41.86222924,-87.63908705,1
41.92461479,-87.71611144,1
41.92004355,-87.71572192,1
41.97638871,-87.65557096,1
41.92986916,-87.65376312,1
41.97082447,-87.71709968,1
41.93254546,-87.74536598,1
41.91906446,-87.69278887,1
41.69038479,-87.65524251,1
41.95361396,-87.77190654,1
41.92319552,-87.74262242,1
41.96244825,-87.75544875,1
41.72236362,-87.62374813,1
41.77397214,-87.66714259,1
41.96695354,-87.69619603,1
41.71878793,-87.67351486,1
41.76813224,-87.66148086,1
41.74858224,-87.66014561,1
42.00540399,-87.66887276,1
41.77719784,-87.69985217,1
41.7879143,-87.68509404,1
41.79885718,-87.78322751,1
41.80674405,-87.66897457,1
41.73602754,-87.6467827,1
41.71902783,-87.53407681,1
41.74359841,-87.57758976,1
41.89910276,-87.71682735,1
41.93083026,-87.79986371,1
41.70332561,-87.60999791,1
41.87276775,-87.70696502,1
41.88681504,-87.72680611,1
41.94188951,-87.82034044,1
41.74813384,-87.63423088,1
41.84347022,-87.73426205,1
41.91419599,-87.67576058,1
41.77592258,-87.63332426,1
41.70119967,-87.61847703,1
41.89596915,-87.62818392,1
41.9014512,-87.71773411,1
41.80940415,-87.61530556,1
41.94006466,-87.71864929,1
41.7743595,-87.70672463,1
41.89085508,-87.67507451,1
41.78605495,-87.64980594,1
41.93363801,-87.7711887,1
41.76471051,-87.65734155,1
41.93331295,-87.75003372,1
41.75748716,-87.6182962,1
41.90441254,-87.62585387,1
41.9459937,-87.75758602,1
41.74439449,-87.64992919,1
41.90182756,-87.72140383,1
41.69732181,-87.6413212,1
41.85500971,-87.72328555,1
41.8710359,-87.75615168,1
41.72203034,-87.60599689,1
41.72132,-87.6165471,1
41.97389727,-87.71187746,1
41.78226643,-87.67398276,1
41.90663739,-87.72642014,1
41.9537324,-87.72202151,1
42.00017082,-87.70093441,1
41.90460184,-87.75092697,1
41.74639962,-87.62440696,1
41.68060656,-87.65661178,1
41.84517332,-87.71847575,1
41.96562674,-87.67408474,1
41.93048044,-87.75755282,1
41.87824334,-87.68389187,1
41.86742126,-87.62691905,1
41.85418872,-87.71754517,1
41.77697819,-87.64957237,1
41.84193238,-87.72570348,1
41.68515249,-87.63662278,1
41.64952335,-87.53502802,1
41.70711405,-87.62741327,1
41.75817089,-87.62857662,1
41.71403389,-87.62363099,1
41.89004276,-87.75673351,1
41.93637748,-87.71731013,1
41.95279669,-87.70676292,1
41.91057318,-87.64341658,1
41.92167299,-87.65762378,1
41.81043442,-87.66412755,1
41.84750684,-87.72950814,1
41.89243651,-87.71622668,1
41.76341828,-87.64217658,1
41.96071233,-87.76724833,1
41.74842348,-87.61489712,1
41.87375808,-87.69989829,1
41.79513238,-87.64877069,1
41.94702078,-87.66691726,1
41.72503226,-87.61422364,1
41.94854722,-87.7274601,1
41.92981352,-87.78443372,1
41.75179491,-87.60035073,1
41.72782559,-87.58409767,1
41.87704953,-87.72860957,1
41.8729576,-87.75411497,1
41.81899075,-87.60023429,1
41.76576674,-87.57258275,1
42.01712528,-87.67905834,1
41.85436704,-87.61456428,1
41.77610358,-87.75679102,1
41.72559923,-87.56446277,1
41.76260008,-87.63214588,1
41.75644822,-87.5600045,1
41.79314408,-87.72976928,1
41.71771749,-87.61403781,1
41.94185628,-87.72114989,1
41.9726473,-87.6614577,1
41.77526453,-87.67138556,1
41.72108923,-87.67139973,1
41.87760763,-87.62065637,1
41.90897278,-87.65252632,1
41.70376418,-87.60686928,1
41.76450542,-87.64682008,1
41.94312839,-87.68542454,1
41.90655469,-87.66271321,1
42.01965526,-87.66615938,1
41.79429402,-87.60137025,1
41.76686532,-87.65463936,1
41.93410495,-87.67857345,1
41.88630846,-87.74548899,1
41.69907577,-87.63773949,1
42.00483468,-87.67293323,1
41.98718575,-87.66658312,1
41.70413415,-87.64834522,1
41.69651817,-87.71250821,1
41.7975332,-87.64046055,1
41.73513665,-87.64237362,1
41.7270937,-87.57668788,1
41.69398981,-87.65786288,1
41.90918114,-87.70797949,1
41.7792019,-87.68766023,1
41.67729895,-87.62864333,1
41.69336365,-87.63438125,1
41.72270368,-87.55625897,1
41.87726616,-87.7116175,1
41.87271339,-87.71160654,1
41.69067562,-87.63101267,1
41.76656773,-87.57877182,1
42.00007392,-87.8067688,1
41.75648554,-87.56147373,1
41.72669569,-87.66190908,1
41.94366397,-87.64632399,1
41.77304578,-87.62513643,1
41.76162861,-87.56642992,1
42.00001935,-87.81894302,1
41.71910416,-87.55195814,1
41.79680451,-87.79658319,1
41.91797019,-87.7615343,1
41.85219427,-87.67462684,1
41.88198804,-87.64413545,1
41.8636544,-87.63968838,1
41.79628004,-87.70205537,1
41.81868527,-87.69675072,1
41.90317409,-87.75403297,1
41.81620835,-87.64416617,1
41.85844844,-87.71766216,1
41.8093298,-87.75210253,1
41.71192516,-87.64054196,1
41.79645339,-87.75260395,1
41.97480728,-87.69517631,1
41.94020694,-87.81415695,1
41.92517219,-87.66659716,1
41.7266711,-87.6298185,1
41.71513316,-87.65292401,1
41.91322463,-87.79369474,1
41.80860623,-87.60278825,1
42.01548161,-87.67907519,1
41.87617982,-87.67956527,1
41.99512336,-87.65837036,1
42.02253547,-87.67355239,1
41.69900749,-87.62210083,1
41.99435632,-87.73374672,1
41.97970502,-87.81794068,1
41.99540455,-87.808242,1
42.00722488,-87.68691596,1
41.67794952,-87.62956602,1
41.71181076,-87.63931992,1
41.94791256,-87.80093807,1
41.91145137,-87.76681676,1
41.75814185,-87.60413422,1
41.76121126,-87.63211335,1
41.74927287,-87.69016267,1
41.8808481,-87.62279427,1
41.71909129,-87.61649495,1
41.919189,-87.64369856,1
41.85925044,-87.66618845,1
41.7246782,-87.6142166,1
41.72465897,-87.61421315,1
41.9043442,-87.73497537,1
41.793593,-87.62081775,1
41.94344288,-87.67845954,1
41.90203296,-87.69264688,1
41.73691951,-87.54582501,1
41.77508148,-87.66536405,1
41.90102203,-87.77047205,1
41.73461386,-87.57930716,1
41.73371775,-87.55238189,1
41.71020727,-87.62479743,1
41.86516293,-87.62250172,1
41.66323609,-87.64205958,1
41.92586639,-87.66942314,1
41.83606477,-87.65970665,1
41.81032229,-87.73957797,1
41.71695162,-87.64308856,1
41.7726354,-87.69810441,1
41.91217438,-87.73251418,1
41.74338633,-87.69855402,1
41.76075535,-87.64430169,1
41.80903353,-87.68934516,1
41.85436404,-87.7210783,1
41.9241589,-87.66695312,1
41.96390378,-87.67606964,1
41.94854659,-87.77271194,1
41.80735006,-87.59517324,1
41.89050058,-87.76047921,1
41.75317159,-87.66593942,1
41.68818697,-87.64103834,1
41.95652763,-87.69954622,1
41.96914657,-87.72562858,1
41.78343962,-87.61209742,1
41.79472955,-87.62044211,1
41.9455783,-87.73012747,1
41.74944573,-87.60595502,1
41.72708596,-87.59490217,1
41.84512549,-87.62046646,1
41.88409487,-87.67535323,1
41.88801326,-87.62189957,1
41.86644477,-87.61154703,1
41.81586155,-87.59668961,1
41.87650609,-87.74927275,1
41.84914002,-87.71005108,1
41.79425784,-87.64891935,1
41.77403863,-87.66206444,1
41.85314967,-87.67183109,1
41.86246607,-87.70953254,1
41.90800637,-87.76828731,1
41.74162798,-87.60132379,1
41.97814164,-87.78782902,1
41.89793244,-87.71761363,1
41.99294489,-87.78286898,1
41.90865847,-87.72770885,1
41.65649502,-87.54232283,1
41.93333362,-87.66708916,1
41.76499498,-87.65811565,1
41.93141748,-87.64190941,1
41.87659417,-87.71575122,1
41.71529416,-87.63177759,1
41.80703706,-87.58834718,1
41.85497215,-87.67235924,1
41.8967769,-87.75233139,1
41.8798156,-87.72133114,1
41.89189625,-87.77360058,1
41.89081639,-87.6314689,1
41.79146183,-87.71889765,1
41.87978095,-87.72410389,1
41.70802973,-87.56934155,1
41.68773348,-87.66361772,1
41.84617442,-87.70018881,1
41.99508788,-87.68458143,1
41.73421275,-87.5880719,1
41.78165325,-87.70661695,1
41.97489097,-87.84155254,1
41.69160972,-87.61212461,1
41.6558123,-87.59607916,1
41.79427964,-87.72809372,1
41.76866156,-87.72134403,1
41.927865,-87.74990329,1
41.76544164,-87.58366018,1
41.96704074,-87.78196317,1
41.78236742,-87.59366693,1
41.77536271,-87.64466962,1
41.89925741,-87.69986306,1
41.86554589,-87.70313664,1
41.8456153,-87.71238279,1
41.78052751,-87.59560926,1
41.74597641,-87.54793131,1
41.75691818,-87.58919832,1
41.91087865,-87.67823775,1
41.90704774,-87.66349788,1
41.78690318,-87.62226687,1
41.72804818,-87.63107102,1
41.9098657,-87.77645615,1
41.70549273,-87.70253776,1
41.76604406,-87.71377015,1
41.96604432,-87.67464302,1
41.70936592,-87.67529956,1
41.73371742,-87.64964304,1
41.69265653,-87.70086544,1
41.90896584,-87.68596482,1
41.88591826,-87.62794191,1
41.9493805,-87.69933029,1
41.76075679,-87.66734893,1
41.74550062,-87.57100451,1
41.73657191,-87.55279797,1
42.0047264,-87.7059777,1
41.94922035,-87.74717211,1
41.76542714,-87.59583726,1
41.8810583,-87.69800481,1
41.9384061,-87.77937614,1
41.97587411,-87.80705278,1
41.74909942,-87.56497763,1
41.93843801,-87.77689494,1
41.91228505,-87.73006998,1
41.78519708,-87.77208393,1
41.72769876,-87.65189024,1
41.92869859,-87.75519855,1
41.80705346,-87.72845767,1
41.81501669,-87.69932556,1
41.93317724,-87.71721964,1
41.73365806,-87.63746908,1
41.96474465,-87.71479767,1
41.9172895,-87.64727933,1
41.80586588,-87.60860724,1
41.80000784,-87.72825987,1
41.96595037,-87.70839902,1
41.95641614,-87.72769807,1
41.78272413,-87.65828533,1
41.78946731,-87.67539408,1
41.73681954,-87.59269493,1
41.73287205,-87.58278605,1
41.70215405,-87.56398045,1
41.87431678,-87.72870877,1
41.93044597,-87.75998597,1
41.97567199,-87.71529139,1
41.89740557,-87.73107321,1
41.97297451,-87.69228576,1
41.92057504,-87.74695668,1
41.65318567,-87.55079037,1
41.76202122,-87.67102687,1
41.9675089,-87.71089158,1
41.75165642,-87.64770828,1
41.95778774,-87.79012401,1
41.91389163,-87.64398705,1
41.8988803,-87.67958356,1
41.97054641,-87.76313096,1
41.73591595,-87.71305956,1
41.88342799,-87.68402666,1
41.88739567,-87.75531769,1
41.82125,-87.60682689,1
41.72940624,-87.65801954,1
41.87311866,-87.73153258,1
41.91844128,-87.72659858,1
41.89881482,-87.68692321,1
41.82961384,-87.67404015,1
41.74411554,-87.64870826,1
41.91040856,-87.68146817,1
41.79426911,-87.59490529,1
41.87864555,-87.63957769,1
41.88301526,-87.68480568,1
41.98046193,-87.80396238,1
41.78058339,-87.58853247,1
41.84429332,-87.72121469,1
41.94722322,-87.69927079,1
41.78087634,-87.69757578,1
41.69970574,-87.63708456,1
41.85220792,-87.71867266,1
41.93960173,-87.69862958,1
41.78327009,-87.62055073,1
41.89882558,-87.66578036,1
41.91693369,-87.64605963,1
41.82738329,-87.62436909,1
41.69372262,-87.61340083,1
41.79890858,-87.62257426,1
41.80358115,-87.59672393,1
41.88751924,-87.62455293,1
41.69845076,-87.53286697,1
41.72122407,-87.66200268,1
41.90588267,-87.75512525,1
41.7292678,-87.6810863,1
41.95734202,-87.72478853,1
41.69185573,-87.53834191,1
41.89635035,-87.72610985,1
41.90681211,-87.72520987,1
41.73110825,-87.56341157,1
41.75294916,-87.61450949,1
41.83472242,-87.64620231,1
41.83932111,-87.63291264,1
41.88691664,-87.70137319,1
41.74322825,-87.65271908,1
41.96952659,-87.65483104,1
41.95120313,-87.74370569,1
41.72712358,-87.62931535,1
41.88109124,-87.73058748,1
41.71981295,-87.65119335,1
41.89408093,-87.67771158,1
41.77824968,-87.61728469,1
41.77896933,-87.76909152,1
41.93565835,-87.71168284,1
42.00349089,-87.66455124,1
41.97448116,-87.72456655,1
41.97892314,-87.76065833,1
41.996698,-87.69472957,1
41.74846256,-87.6180812,1
41.99174974,-87.66617867,1
41.79859073,-87.74335738,1
41.92547464,-87.66575251,1
41.82318998,-87.70196722,1
41.80139564,-87.60559885,1
41.97690884,-87.66236174,1
41.74762334,-87.55646056,1
41.80859077,-87.66657496,1
41.72521682,-87.5948613,1
41.73815998,-87.55509438,1
41.83242094,-87.61936354,1
41.90824161,-87.71031779,1
41.87716818,-87.64397427,1
41.96965377,-87.70364493,1
41.92455297,-87.72096624,1
41.72312651,-87.62507678,1
41.78093029,-87.76550322,1
41.7652699,-87.72243194,1
41.88796416,-87.63491191,1
41.88208188,-87.68718002,1
41.92924725,-87.6585912,1
41.87677094,-87.74631813,1
41.74617992,-87.66939779,1
41.80717884,-87.70028682,1
41.78053492,-87.66545411,1
41.79172349,-87.65238232,1
41.74975125,-87.66342059,1
41.86985128,-87.77183235,1
41.8710784,-87.69421544,1
41.90154034,-87.72260775,1
41.90929604,-87.77218115,1
41.77501285,-87.68841347,1
